gender,age,class,embarked,country,fare,sibsp,parch,pred_age8,pred_fare72,pred_class1,pred_fareclass
male,26,deck crew,Southampton,England,0,0,0,0.728,0.458,0.294,0.174
female,22,victualling crew,Southampton,England,0,0,0,0.73,0.592,0.868,0.974
male,41,engineering crew,Southampton,England,0,0,0,0.33,0.328,0.274,0.028
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
female,47,victualling crew,Southampton,England,0,0,0,0.73,0.634,0.962,0.954
male,36,victualling crew,Belfast,England,0,0,0,0.318,0.314,0.312,0.078
male,30,engineering crew,Southampton,X,0,0,0,0.33,0.32,0.24,0.106
male,28,victualling crew,Belfast,Scotland,0,0,0,0.318,0.238,0.326,0.126
male,20,engineering crew,Southampton,England,0,0,0,0.33,0.226,0.27,0.112
male,33,victualling crew,Southampton,England,0,0,0,0.358,0.428,0.292,0.13
male,29,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.26,0.114
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,35,victualling crew,Southampton,England,0,0,0,0.358,0.416,0.312,0.136
male,34,victualling crew,Belfast,England,0,0,0,0.318,0.32,0.334,0.126
male,31,victualling crew,Belfast,England,0,0,0,0.318,0.324,0.32,0.108
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,48,victualling crew,Belfast,Northern Ireland,0,0,0,0.318,0.296,0.246,0.134
male,45,victualling crew,Belfast,England,0,0,0,0.318,0.272,0.316,0.068
male,24,deck crew,Southampton,England,0,0,0,0.728,0.45,0.276,0.172
male,20,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.27,0.112
male,24,deck crew,Southampton,England,0,0,0,0.728,0.45,0.276,0.172
male,22,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.278,0.11
male,40,deck crew,Southampton,England,0,0,0,0.728,0.432,0.28,0.036
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,42,engineering crew,Southampton,England,0,0,0,0.33,0.322,0.286,0.032
male,49,engineering crew,Southampton,England,0,0,0,0.33,0.374,0.278,0.214
male,19,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.26,0.118
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,32,victualling crew,Southampton,England,0,0,0,0.358,0.458,0.304,0.152
male,19,deck crew,Southampton,England,0,0,0,0.728,0.38,0.26,0.118
male,27,victualling crew,Southampton,England,0,0,0,0.358,0.298,0.292,0.176
male,23,restaurant staff,Southampton,England,0,0,0,0.33,0.196,0.278,0.122
male,35,victualling crew,Southampton,England,0,0,0,0.358,0.416,0.312,0.136
male,17,victualling crew,Southampton,England,0,0,0,0.358,0.226,0.262,0.148
male,46,victualling crew,Southampton,England,0,0,0,0.358,0.33,0.286,0.03
male,23,victualling crew,Southampton,England,0,0,0,0.358,0.242,0.278,0.122
male,30,victualling crew,Belfast,England,0,0,0,0.318,0.266,0.304,0.09
male,24,engineering crew,Southampton,England,0,0,0,0.33,0.312,0.276,0.172
male,25,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.32,0.14
male,35,engineering crew,Southampton,England,0,0,0,0.33,0.406,0.312,0.136
male,39,victualling crew,Southampton,England,0,0,0,0.358,0.372,0.266,0.036
male,25,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.294,0.174
male,44,engineering crew,Southampton,England,0,0,0,0.33,0.32,0.302,0.032
male,25,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,27,restaurant staff,Southampton,England,0,0,0,0.33,0.252,0.292,0.176
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,29,victualling crew,Belfast,England,0,0,0,0.318,0.26,0.308,0.1
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,30,victualling crew,Southampton,Scotland,0,0,0,0.358,0.332,0.24,0.106
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,37,engineering crew,Belfast,Ireland,0,0,0,0.304,0.298,0.304,0.068
male,42,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.286,0.032
male,28,victualling crew,Belfast,England,0,0,0,0.318,0.238,0.326,0.126
male,17,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.262,0.148
male,20,restaurant staff,Southampton,Italy,0,0,0,0.33,0.18,0.27,0.112
male,35,restaurant staff,Southampton,England,0,0,0,0.33,0.37,0.312,0.136
male,38,engineering crew,Southampton,Netherlands,0,0,0,0.33,0.408,0.264,0.066
male,36,engineering crew,Southampton,England,0,0,0,0.33,0.398,0.296,0.068
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,33,engineering crew,Southampton,England,0,0,0,0.33,0.416,0.292,0.13
male,34,engineering crew,Southampton,England,0,0,0,0.33,0.412,0.304,0.132
male,21,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.278,0.11
male,32,deck crew,Southampton,Channel Islands,0,0,0,0.728,0.55,0.304,0.152
male,19,restaurant staff,Southampton,England,0,0,0,0.33,0.178,0.26,0.118
male,18,restaurant staff,Southampton,England,0,0,0,0.33,0.176,0.256,0.118
male,25,restaurant staff,Southampton,Italy,0,0,0,0.33,0.262,0.294,0.174
male,35,restaurant staff,Southampton,England,0,0,0,0.33,0.37,0.312,0.136
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
female,36,victualling crew,Southampton,England,0,0,0,0.73,0.666,0.92,0.956
male,48,victualling crew,Belfast,England,0,0,0,0.318,0.296,0.246,0.134
female,32,victualling crew,Southampton,Ireland,0,0,0,0.73,0.664,0.902,0.972
male,23,engineering crew,Belfast,England,0,0,0,0.304,0.196,0.338,0.112
male,34,victualling crew,Belfast,England,0,0,0,0.318,0.32,0.334,0.126
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,40,victualling crew,Belfast,England,0,0,0,0.318,0.29,0.29,0.058
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
male,37,victualling crew,Belfast,England,0,0,0,0.318,0.308,0.304,0.068
male,26,victualling crew,Southampton,England,0,0,0,0.358,0.312,0.294,0.174
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,15,victualling crew,Southampton,England,0,0,0,0.358,0.248,0.29,0.208
male,27,engineering crew,Southampton,England,0,0,0,0.33,0.292,0.292,0.176
male,25,victualling crew,Belfast,England,0,0,0,0.318,0.248,0.32,0.14
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,50,victualling crew,Belfast,England,0,0,0,0.318,0.292,0.246,0.146
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,52,victualling crew,Southampton,United States,0,0,0,0.358,0.368,0.306,0.21
male,21,victualling crew,Southampton,England,0,0,0,0.358,0.228,0.278,0.11
male,30,deck crew,Belfast,England,0,0,0,0.784,0.42,0.304,0.09
male,30,victualling crew,Belfast,England,0,0,0,0.318,0.266,0.304,0.09
male,29,victualling crew,Belfast,England,0,0,0,0.318,0.26,0.308,0.1
male,18,victualling crew,Southampton,England,0,0,0,0.358,0.224,0.256,0.118
male,21,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.11
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,27,victualling crew,Southampton,England,0,0,0,0.358,0.298,0.292,0.176
male,28,engineering crew,Southampton,England,0,0,0,0.33,0.298,0.282,0.154
male,32,victualling crew,Belfast,Australia,0,0,0,0.318,0.356,0.358,0.136
male,23,engineering crew,Southampton,England,0,0,0,0.33,0.244,0.278,0.122
male,39,victualling crew,Southampton,England,0,0,0,0.358,0.372,0.266,0.036
male,37,victualling crew,Southampton,England,0,0,0,0.358,0.398,0.266,0.044
male,39,deck crew,Southampton,England,0,0,0,0.728,0.43,0.266,0.036
male,42,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.286,0.032
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,28,victualling crew,Southampton,England,0,0,0,0.358,0.304,0.282,0.154
male,35,victualling crew,Southampton,Ireland,0,0,0,0.358,0.416,0.312,0.136
male,59,victualling crew,Southampton,England,0,0,0,0.358,0.296,0.122,0.082
male,34,victualling crew,Southampton,England,0,0,0,0.358,0.422,0.304,0.132
male,28,engineering crew,Belfast,England,0,0,0,0.304,0.224,0.326,0.126
male,53,engineering crew,Southampton,England,0,0,0,0.33,0.348,0.298,0.208
male,38,victualling crew,Southampton,England,0,0,0,0.358,0.42,0.264,0.066
male,36,victualling crew,Southampton,England,0,0,0,0.358,0.408,0.296,0.068
male,39,engineering crew,Southampton,England,0,0,0,0.33,0.358,0.266,0.036
male,31,victualling crew,Southampton,England,0,0,0,0.358,0.406,0.246,0.124
male,39,victualling crew,Southampton,Austria,0,0,0,0.358,0.372,0.266,0.036
male,37,engineering crew,Southampton,England,0,0,0,0.33,0.388,0.266,0.044
male,35,engineering crew,Southampton,England,0,0,0,0.33,0.406,0.312,0.136
male,40,engineering crew,Southampton,England,0,0,0,0.33,0.344,0.28,0.036
male,31,engineering crew,Southampton,England,0,0,0,0.33,0.39,0.246,0.124
male,49,victualling crew,Southampton,England,0,0,0,0.358,0.384,0.278,0.214
male,41,victualling crew,Southampton,United States,0,0,0,0.358,0.338,0.274,0.028
male,45,victualling crew,Southampton,England,0,0,0,0.358,0.334,0.3,0.04
male,37,engineering crew,Southampton,England,0,0,0,0.33,0.388,0.266,0.044
male,19,victualling crew,Belfast,England,0,0,0,0.318,0.186,0.316,0.124
male,24,victualling crew,Southampton,England,0,0,0,0.358,0.308,0.276,0.172
male,40,victualling crew,Southampton,England,0,0,0,0.358,0.36,0.28,0.036
male,26,engineering crew,Southampton,England,0,0,0,0.33,0.304,0.294,0.174
male,41,deck crew,Belfast,England,0,0,0,0.784,0.424,0.304,0.056
male,40,victualling crew,Southampton,England,0,0,0,0.358,0.36,0.28,0.036
male,32,engineering crew,Southampton,England,0,0,0,0.33,0.442,0.304,0.152
male,20,restaurant staff,Southampton,England,0,0,0,0.33,0.18,0.27,0.112
male,26,restaurant staff,Southampton,England,0,0,0,0.33,0.264,0.294,0.174
