gender,age,class,embarked,country,fare,sibsp,parch,pred0,age_2,pred1,class_2,pred2,fare_2,pred3,gender_2,pred4,embarked_2,pred5,sibsp_2,pred6,parch_2,pred7
male,21,1st,Southampton,United States,77.0509,0,1,0.156,8,0.58,1st,0.58,72,0.58,male,0.58,Southampton,0.58,0,0.58,0,0.422
female,55,1st,Cherbourg,X,135.1208,0,0,0.978,8,0.946,1st,0.946,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,57,1st,Southampton,United States,164.1704,1,1,0.064,8,0.658,1st,0.658,72,0.662,male,0.662,Southampton,0.662,0,0.58,0,0.422
female,31,1st,Southampton,United States,164.1704,0,2,0.932,8,0.832,1st,0.832,72,0.9,male,0.726,Southampton,0.726,0,0.726,0,0.422
female,45,1st,Southampton,United States,164.1704,1,1,0.954,8,0.808,1st,0.808,72,0.896,male,0.662,Southampton,0.662,0,0.58,0,0.422
male,51,3rd,Southampton,Sweden,7.15,0,0,0.006,8,0.536,1st,0.5,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,50,1st,Southampton,United States,211.1,1,1,0.144,8,0.636,1st,0.636,72,0.662,male,0.662,Southampton,0.662,0,0.58,0,0.422
male,27,1st,Southampton,United States,211.1,0,2,0.12,8,0.688,1st,0.688,72,0.726,male,0.726,Southampton,0.726,0,0.726,0,0.422
female,50,1st,Southampton,United States,211.1,1,1,0.956,8,0.834,1st,0.834,72,0.896,male,0.662,Southampton,0.662,0,0.58,0,0.422
male,18,3rd,Southampton,Finland,6.0911,1,0,0.006,8,0.428,1st,0.492,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
male,21,3rd,Southampton,Finland,6.0911,1,0,0.022,8,0.428,1st,0.492,72,0.49,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,47,3rd,Southampton,England,7,1,0,0.694,8,0.634,1st,0.756,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,30,2nd,Southampton,England,26,1,0,0.844,8,0.936,1st,0.892,72,0.9,male,0.49,Southampton,0.49,0,0.422,0,0.422
female,21,1st,Southampton,United States,26.11,0,0,0.964,8,0.926,1st,0.926,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,37,3rd,Cherbourg,X,8.1403,0,0,0.018,8,0.442,1st,0.644,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Southampton,Wales,7.11,0,0,0.032,8,0.528,1st,0.496,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,51,1st,Cherbourg,Switzerland,61.0707,0,1,0.21,8,0.812,1st,0.812,72,0.784,male,0.784,Southampton,0.58,0,0.58,0,0.422
male,23,2nd,Southampton,England,13,0,0,0.006,8,0.508,1st,0.528,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,43,1st,Southampton,United States,35,0,0,0.154,8,0.518,1st,0.518,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,3rd,Southampton,England,8.01,0,0,0,8,0.578,1st,0.524,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,3rd,Southampton,Wales,16.02,0,0,0.004,8,0.504,1st,0.538,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,1st,Cherbourg,Switzerland,61.0707,0,1,0.694,8,0.812,1st,0.812,72,0.784,male,0.784,Southampton,0.58,0,0.58,0,0.422
female,31,1st,Cherbourg,X,134.1,0,0,0.992,8,0.948,1st,0.948,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,21,3rd,Southampton,South Africa,7.05,0,0,0.014,8,0.516,1st,0.492,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,3rd,Southampton,Switzerland,8.1303,0,0,0,8,0.574,1st,0.526,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,54,3rd,Southampton,England,7.05,0,0,0,8,0.516,1st,0.492,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,3rd,Southampton,Belgium,9.1,0,0,0.014,8,0.572,1st,0.532,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,2nd,Southampton,England,22,0,0,0.006,8,0.486,1st,0.508,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,46,1st,Southampton,England,35.1,0,0,0.25,8,0.532,1st,0.532,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,26,2nd,Southampton,England,13.1,0,0,0.908,8,0.922,1st,0.886,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,62,1st,Southampton,Canada,26.11,0,0,0.05,8,0.574,1st,0.574,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,3rd,Cherbourg,Lebanon,14.0901,1,0,0.02,8,0.438,1st,0.63,72,0.47,male,0.47,Southampton,0.49,0,0.422,0,0.422
female,15,3rd,Cherbourg,Lebanon,14.0901,1,0,0.572,8,0.594,1st,0.826,72,0.952,male,0.47,Southampton,0.49,0,0.422,0,0.422
female,36,1st,Cherbourg,United States,135.1208,0,0,0.972,8,0.946,1st,0.946,72,0.948,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,26,3rd,Cherbourg,Lebanon,7.0406,0,0,0.014,8,0.366,1st,0.59,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,45,3rd,Cherbourg,Lebanon,7.0407,0,0,0.012,8,0.382,1st,0.604,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
female,23,3rd,Cherbourg,Lebanon,22.0702,0,2,0.904,8,0.852,1st,0.938,72,0.962,male,0.852,Southampton,0.726,0,0.726,0,0.422
female,24,2nd,Southampton,France,13,0,0,0.796,8,0.91,1st,0.878,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,3rd,Cherbourg,Turkey,7.0406,0,0,0.036,8,0.366,1st,0.59,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,27,3rd,Cherbourg,Turkey,7.0406,0,0,0.014,8,0.366,1st,0.59,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,25,3rd,Cherbourg,Lebanon,7.0406,0,0,0.104,8,0.366,1st,0.59,72,0.524,male,0.524,Southampton,0.422,0,0.422,0,0.422
male,29,3rd,Southampton,Germany,7.1706,0,0,0.012,8,0.552,1st,0.514,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,victualling crew,Southampton,England,0,0,0,0.006,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,victualling crew,Southampton,Channel Islands,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Southampton,England,0,0,0,0.014,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,17,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,engineering crew,Belfast,England,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,41,victualling crew,Belfast,England,0,0,0,0.006,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,40,deck crew,Southampton,England,0,0,0,0.818,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,48,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,deck crew,Southampton,England,0,0,0,0.848,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,41,victualling crew,Southampton,Ireland,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,engineering crew,Southampton,England,0,0,0,0.066,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,28,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,46,engineering crew,Southampton,Wales,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,46,deck crew,Southampton,England,0,0,0,0.842,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Southampton,England,0,0,0,0.014,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,41,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,42,victualling crew,Belfast,England,0,0,0,0.006,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,engineering crew,Southampton,England,0,0,0,0.02,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,40,victualling crew,Southampton,England,0,0,0,0.018,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,40,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,16,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,engineering crew,Southampton,England,0,0,0,0.002,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,victualling crew,Southampton,England,0,0,0,0.012,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,53,victualling crew,Southampton,England,0,0,0,0.006,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,55,victualling crew,Southampton,Scotland,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,engineering crew,Belfast,Northern Ireland,0,0,0,0.012,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Southampton,England,0,0,0,0.014,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,19,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,51,engineering crew,Belfast,England,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,24,engineering crew,Southampton,England,0,0,0,0.014,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,33,victualling crew,Southampton,England,0,0,0,0.916,8,0.73,1st,0.838,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,47,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,39,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,40,victualling crew,Belfast,England,0,0,0,0.002,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,26,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,engineering crew,Southampton,England,0,0,0,0.012,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,engineering crew,Southampton,England,0,0,0,0.012,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,20,engineering crew,Southampton,England,0,0,0,0.012,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,23,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,engineering crew,Southampton,England,0,0,0,0.002,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,41,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,engineering crew,Belfast,England,0,0,0,0,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,37,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,32,engineering crew,Southampton,Northern Ireland,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,45,victualling crew,Southampton,Switzerland,0,0,0,0.95,8,0.73,1st,0.838,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,43,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,59,victualling crew,Southampton,Scotland,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,restaurant staff,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,40,victualling crew,Belfast,England,0,0,0,0.002,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,38,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,46,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,24,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
female,31,restaurant staff,Southampton,England,0,0,0,0.872,8,0.774,1st,0.838,72,0.912,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,deck crew,Belfast,England,0,0,0,0.776,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,36,victualling crew,Belfast,England,0,0,0,0,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,39,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,deck crew,Southampton,England,0,0,0,0.71,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,43,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,52,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,34,engineering crew,Southampton,England,0,0,0,0.004,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,43,deck crew,Southampton,England,0,0,0,0.838,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,victualling crew,Belfast,England,0,0,0,0.028,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,42,deck crew,Belfast,England,0,0,0,0.832,8,0.784,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,38,victualling crew,Southampton,X,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,28,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Belfast,Wales,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,28,engineering crew,Southampton,Wales,0,0,0,0.002,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,25,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,41,victualling crew,Belfast,England,0,0,0,0.006,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,34,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,26,deck crew,Southampton,England,0,0,0,0.76,8,0.728,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,37,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,21,victualling crew,Belfast,England,0,0,0,0.014,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,18,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,victualling crew,Belfast,England,0,0,0,0.048,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Belfast,Ireland,0,0,0,0.042,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,20,victualling crew,Southampton,England,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,29,victualling crew,Southampton,England,0,0,0,0.008,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,35,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,23,victualling crew,Southampton,England,0,0,0,0.004,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,22,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,45,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,30,engineering crew,Belfast,Northern Ireland,0,0,0,0.004,8,0.304,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,25,victualling crew,Southampton,Australia,0,0,0,0.002,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,40,engineering crew,Southampton,England,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,31,victualling crew,Southampton,England,0,0,0,0,8,0.358,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,27,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,46,engineering crew,Southampton,England,0,0,0,0,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
male,33,victualling crew,Belfast,England,0,0,0,0.008,8,0.318,1st,0.494,72,0.374,male,0.374,Southampton,0.422,0,0.422,0,0.422
male,32,restaurant staff,Southampton,Italy,0,0,0,0.006,8,0.33,1st,0.482,72,0.422,male,0.422,Southampton,0.422,0,0.422,0,0.422
